customer_id,signup_date,signup_quarter,region,segment,plan,billing_cycle,acquisition_channel,engagement_score,monthly_price_usd,churn_month,churn_reason,risk_at_month_3,risk_at_month_12,status_month_3,status_month_12,months_billed,observed_revenue_12m_usd
RC-04095,2024-11-13,Q4 2024,North America,Individual,Standard,Monthly,Referral,0.684,29,,,False,False,Active,Active,12,348
RC-04096,2024-12-04,Q4 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.876,24.65,12,Product experience,False,False,Active,Churned,12,295.8
RC-04097,2024-08-20,Q3 2024,Europe,Individual,Basic,Annual,Social,0.681,12.75,,,False,False,Active,Renewed,12,153.0
RC-04098,2024-09-13,Q3 2024,Europe,Team,Enterprise,Annual,Social,0.326,75.65,,,True,True,At risk,At risk,12,907.8
RC-04099,2024-11-09,Q4 2024,North America,Freelancer,Premium,Annual,Partner,0.569,41.65,,,False,True,Active,At risk,12,499.8
RC-04100,2024-01-06,Q1 2024,North America,Small Business,Basic,Monthly,Referral,0.575,15,2,Low usage,False,False,Churned,Churned,2,30
RC-04101,2024-02-19,Q1 2024,Asia-Pacific,Individual,Premium,Annual,Organic,0.823,41.65,,,False,False,Active,Renewed,12,499.8
RC-04102,2024-10-15,Q4 2024,Asia-Pacific,Small Business,Basic,Annual,Organic,0.51,12.75,10,Low usage,False,False,Active,Churned,10,127.5
RC-04103,2024-10-14,Q4 2024,Europe,Small Business,Standard,Monthly,Organic,0.458,29,,,True,False,At risk,Active,12,348
RC-04104,2024-09-14,Q3 2024,Asia-Pacific,Small Business,Standard,Monthly,Paid Search,0.641,29,,,False,False,Active,Active,12,348
RC-04105,2024-12-13,Q4 2024,North America,Individual,Basic,Monthly,Social,0.525,15,,,False,False,Active,Active,12,180
RC-04106,2024-02-21,Q1 2024,Europe,Individual,Basic,Monthly,Paid Search,0.789,15,,,False,False,Active,Active,12,180
RC-04107,2024-11-23,Q4 2024,Other,Freelancer,Basic,Monthly,Organic,0.268,15,3,Alternative,False,False,Churned,Churned,3,45
RC-04108,2024-01-28,Q1 2024,North America,Freelancer,Enterprise,Monthly,Paid Search,0.761,89,,,True,False,At risk,Active,12,1068
RC-04109,2024-08-03,Q3 2024,Asia-Pacific,Individual,Premium,Annual,Referral,0.674,41.65,,,False,False,Active,Renewed,12,499.8
RC-04110,2024-10-20,Q4 2024,North America,Team,Premium,Monthly,Referral,0.326,49,1,Price,False,False,Churned,Churned,1,49
RC-04111,2024-06-07,Q2 2024,North America,Individual,Premium,Annual,Organic,0.731,41.65,,,False,False,Active,Renewed,12,499.8
RC-04112,2024-12-04,Q4 2024,Asia-Pacific,Individual,Basic,Monthly,Partner,0.692,15,,,False,False,Active,Active,12,180
RC-04113,2024-12-27,Q4 2024,Asia-Pacific,Small Business,Standard,Monthly,Organic,0.413,29,,,False,False,Active,Active,12,348
RC-04114,2024-11-19,Q4 2024,Asia-Pacific,Individual,Standard,Annual,Paid Search,0.13,24.65,,,True,True,At risk,At risk,12,295.8
RC-04115,2024-12-09,Q4 2024,Europe,Individual,Basic,Monthly,Social,0.56,15,,,False,False,Active,Active,12,180
RC-04116,2024-09-21,Q3 2024,North America,Individual,Basic,Annual,Partner,0.729,12.75,,,False,False,Active,Renewed,12,153.0
RC-04117,2024-11-28,Q4 2024,North America,Small Business,Basic,Monthly,Referral,0.829,15,,,False,False,Active,Active,12,180
RC-04118,2024-11-04,Q4 2024,North America,Small Business,Standard,Monthly,Paid Search,0.371,29,,,False,False,Active,Active,12,348
RC-04119,2024-07-18,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Paid Search,0.677,15,,,False,False,Active,Active,12,180
RC-04120,2024-11-02,Q4 2024,Europe,Small Business,Basic,Monthly,Partner,0.438,15,10,Low usage,False,False,Active,Churned,10,150
RC-04121,2024-05-04,Q2 2024,Europe,Freelancer,Basic,Monthly,Social,0.501,15,,,False,False,Active,Active,12,180
RC-04122,2024-10-11,Q4 2024,Europe,Individual,Standard,Monthly,Organic,0.661,29,,,False,False,Active,Active,12,348
RC-04123,2024-07-28,Q3 2024,Asia-Pacific,Individual,Premium,Annual,Paid Search,0.804,41.65,,,False,True,Active,At risk,12,499.8
RC-04124,2024-11-25,Q4 2024,Europe,Small Business,Standard,Monthly,Partner,0.59,29,,,False,False,Active,Active,12,348
RC-04125,2024-12-10,Q4 2024,North America,Team,Premium,Monthly,Social,0.762,49,,,False,False,Active,Active,12,588
RC-04126,2024-03-04,Q1 2024,Asia-Pacific,Small Business,Standard,Annual,Referral,0.931,24.65,,,False,False,Active,Renewed,12,295.8
RC-04127,2024-07-09,Q3 2024,Other,Freelancer,Basic,Monthly,Social,0.573,15,10,Alternative,True,False,At risk,Churned,10,150
RC-04128,2024-03-25,Q1 2024,North America,Freelancer,Premium,Annual,Organic,0.396,41.65,,,False,False,Active,Renewed,12,499.8
RC-04129,2024-03-07,Q1 2024,Europe,Freelancer,Standard,Monthly,Social,0.411,29,1,Changed needs,False,False,Churned,Churned,1,29
RC-04130,2024-11-07,Q4 2024,Europe,Individual,Standard,Annual,Paid Search,0.438,24.65,,,False,False,Active,Renewed,12,295.8
RC-04131,2024-12-26,Q4 2024,North America,Individual,Standard,Monthly,Paid Search,0.767,29,5,Price,True,False,At risk,Churned,5,145
RC-04132,2024-08-03,Q3 2024,Other,Freelancer,Standard,Monthly,Organic,0.481,29,,,False,False,Active,Active,12,348
RC-04133,2024-09-07,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Referral,0.703,15,,,True,True,At risk,At risk,12,180
RC-04134,2024-07-12,Q3 2024,North America,Team,Standard,Annual,Paid Search,0.578,24.65,,,False,False,Active,Renewed,12,295.8
RC-04135,2024-11-04,Q4 2024,Europe,Small Business,Standard,Monthly,Organic,0.41,29,,,False,False,Active,Active,12,348
RC-04136,2024-09-22,Q3 2024,Asia-Pacific,Freelancer,Basic,Monthly,Paid Search,0.516,15,,,False,False,Active,Active,12,180
RC-04137,2024-12-03,Q4 2024,Europe,Freelancer,Basic,Annual,Social,0.727,12.75,,,False,True,Active,At risk,12,153.0
RC-04138,2024-06-26,Q2 2024,Other,Individual,Premium,Monthly,Organic,0.387,49,,,False,False,Active,Active,12,588
RC-04139,2024-11-28,Q4 2024,Europe,Individual,Standard,Monthly,Organic,0.915,29,,,False,False,Active,Active,12,348
RC-04140,2024-09-06,Q3 2024,Other,Freelancer,Basic,Monthly,Paid Search,0.175,15,,,True,True,At risk,At risk,12,180
RC-04141,2024-02-25,Q1 2024,North America,Team,Basic,Annual,Paid Search,0.447,12.75,7,Low usage,False,False,Active,Churned,7,89.25
RC-04142,2024-02-21,Q1 2024,North America,Small Business,Basic,Monthly,Paid Search,0.622,15,,,False,True,Active,At risk,12,180
RC-04143,2024-11-12,Q4 2024,Europe,Freelancer,Premium,Annual,Organic,0.501,41.65,4,Alternative,False,False,Active,Churned,4,166.6
RC-04144,2024-07-02,Q3 2024,Asia-Pacific,Individual,Standard,Monthly,Partner,0.737,29,,,True,True,At risk,At risk,12,348
RC-04145,2024-12-27,Q4 2024,Asia-Pacific,Individual,Standard,Annual,Social,0.596,24.65,,,False,False,Active,Renewed,12,295.8
RC-04146,2024-02-18,Q1 2024,North America,Freelancer,Standard,Monthly,Referral,0.401,29,,,False,False,Active,Active,12,348
RC-04147,2024-09-12,Q3 2024,Other,Small Business,Enterprise,Annual,Social,0.562,75.65,,,False,True,Active,At risk,12,907.8
RC-04148,2024-05-16,Q2 2024,Asia-Pacific,Freelancer,Standard,Annual,Social,0.499,24.65,,,False,False,Active,Renewed,12,295.8
RC-04149,2024-07-16,Q3 2024,Asia-Pacific,Individual,Standard,Monthly,Partner,0.894,29,11,Payment issue,False,False,Active,Churned,11,319
RC-04150,2024-10-05,Q4 2024,North America,Small Business,Premium,Annual,Organic,0.694,41.65,,,False,False,Active,Renewed,12,499.8
RC-04151,2024-09-10,Q3 2024,Europe,Freelancer,Basic,Monthly,Referral,0.828,15,,,False,False,Active,Active,12,180
RC-04152,2024-02-20,Q1 2024,Asia-Pacific,Individual,Basic,Monthly,Social,0.504,15,,,False,False,Active,Active,12,180
RC-04153,2024-06-14,Q2 2024,Europe,Individual,Basic,Annual,Organic,0.646,12.75,3,Alternative,False,False,Churned,Churned,3,38.25
RC-04154,2024-08-19,Q3 2024,Europe,Small Business,Basic,Monthly,Organic,0.4,15,7,Changed needs,False,False,Active,Churned,7,105
RC-04155,2024-11-13,Q4 2024,Asia-Pacific,Team,Basic,Monthly,Paid Search,0.155,15,11,Price,True,False,At risk,Churned,11,165
RC-04156,2024-10-27,Q4 2024,North America,Freelancer,Basic,Annual,Social,0.632,12.75,,,False,False,Active,Renewed,12,153.0
RC-04157,2024-05-24,Q2 2024,Asia-Pacific,Individual,Basic,Annual,Referral,0.752,12.75,12,Price,False,False,Active,Churned,12,153.0
RC-04158,2024-12-15,Q4 2024,North America,Individual,Basic,Monthly,Paid Search,0.585,15,10,Alternative,False,False,Active,Churned,10,150
RC-04159,2024-08-10,Q3 2024,Asia-Pacific,Small Business,Standard,Monthly,Organic,0.388,29,1,Payment issue,False,False,Churned,Churned,1,29
RC-04160,2024-02-14,Q1 2024,Asia-Pacific,Freelancer,Basic,Monthly,Partner,0.376,15,,,False,False,Active,Active,12,180
RC-04161,2024-06-24,Q2 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.993,15,,,False,False,Active,Active,12,180
RC-04162,2024-02-26,Q1 2024,Europe,Freelancer,Standard,Monthly,Organic,0.971,29,,,False,False,Active,Active,12,348
RC-04163,2024-02-13,Q1 2024,Asia-Pacific,Individual,Standard,Monthly,Social,0.592,29,10,Price,False,False,Active,Churned,10,290
RC-04164,2024-10-12,Q4 2024,Other,Team,Basic,Annual,Organic,0.198,12.75,,,True,True,At risk,At risk,12,153.0
RC-04165,2024-01-25,Q1 2024,North America,Individual,Standard,Monthly,Organic,0.684,29,,,False,False,Active,Active,12,348
RC-04166,2024-05-10,Q2 2024,North America,Individual,Premium,Annual,Organic,0.775,41.65,,,False,False,Active,Renewed,12,499.8
RC-04167,2024-07-12,Q3 2024,North America,Individual,Basic,Monthly,Referral,0.726,15,11,Alternative,False,False,Active,Churned,11,165
RC-04168,2024-08-19,Q3 2024,North America,Individual,Basic,Monthly,Organic,0.556,15,7,Price,False,False,Active,Churned,7,105
RC-04169,2024-08-21,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Referral,0.388,15,,,False,False,Active,Active,12,180
RC-04170,2024-04-09,Q2 2024,North America,Individual,Basic,Monthly,Social,0.855,15,,,False,False,Active,Active,12,180
RC-04171,2024-12-03,Q4 2024,Europe,Freelancer,Standard,Annual,Paid Search,0.606,24.65,,,False,False,Active,Renewed,12,295.8
RC-04172,2024-04-28,Q2 2024,North America,Individual,Basic,Monthly,Paid Search,0.375,15,11,Low usage,False,False,Active,Churned,11,165
RC-04173,2024-12-15,Q4 2024,North America,Team,Premium,Annual,Paid Search,0.73,41.65,,,False,False,Active,Renewed,12,499.8
RC-04174,2024-02-11,Q1 2024,Europe,Individual,Basic,Monthly,Social,0.398,15,,,False,False,Active,Active,12,180
RC-04175,2024-05-12,Q2 2024,Asia-Pacific,Small Business,Basic,Monthly,Organic,0.47,15,,,False,False,Active,Active,12,180
RC-04176,2024-02-05,Q1 2024,Asia-Pacific,Individual,Premium,Monthly,Organic,0.793,49,,,False,False,Active,Active,12,588
RC-04177,2024-05-28,Q2 2024,Europe,Individual,Standard,Monthly,Partner,0.724,29,,,True,False,At risk,Active,12,348
RC-04178,2024-12-25,Q4 2024,Europe,Individual,Basic,Monthly,Organic,0.367,15,,,False,False,Active,Active,12,180
RC-04179,2024-07-18,Q3 2024,Other,Individual,Standard,Monthly,Referral,0.771,29,6,Low usage,False,False,Active,Churned,6,174
RC-04180,2024-07-18,Q3 2024,Asia-Pacific,Individual,Premium,Annual,Paid Search,0.791,41.65,,,False,True,Active,At risk,12,499.8
RC-04181,2024-07-20,Q3 2024,North America,Freelancer,Basic,Monthly,Partner,0.321,15,,,True,True,At risk,At risk,12,180
RC-04182,2024-09-26,Q3 2024,Europe,Freelancer,Standard,Monthly,Organic,0.596,29,,,False,False,Active,Active,12,348
RC-04183,2024-05-05,Q2 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.695,15,,,False,False,Active,Active,12,180
RC-04184,2024-12-06,Q4 2024,Europe,Individual,Premium,Monthly,Organic,0.495,49,6,Alternative,False,False,Active,Churned,6,294
RC-04185,2024-04-23,Q2 2024,Europe,Small Business,Standard,Monthly,Partner,0.407,29,9,Product experience,False,False,Active,Churned,9,261
RC-04186,2024-05-04,Q2 2024,Europe,Freelancer,Standard,Monthly,Organic,0.9,29,,,False,False,Active,Active,12,348
RC-04187,2024-10-03,Q4 2024,Europe,Freelancer,Standard,Monthly,Organic,0.887,29,,,False,True,Active,At risk,12,348
RC-04188,2024-07-12,Q3 2024,Other,Individual,Premium,Monthly,Organic,0.843,49,,,False,False,Active,Active,12,588
RC-04189,2024-11-26,Q4 2024,North America,Individual,Premium,Monthly,Organic,0.357,49,1,Product experience,False,False,Churned,Churned,1,49
RC-04190,2024-11-20,Q4 2024,Europe,Small Business,Enterprise,Annual,Social,0.748,75.65,,,False,False,Active,Renewed,12,907.8
RC-04191,2024-07-19,Q3 2024,Europe,Individual,Premium,Monthly,Organic,0.763,49,,,False,False,Active,Active,12,588
RC-04192,2024-06-17,Q2 2024,Asia-Pacific,Individual,Enterprise,Annual,Organic,0.26,75.65,,,True,True,At risk,At risk,12,907.8
RC-04193,2024-11-14,Q4 2024,North America,Freelancer,Basic,Monthly,Paid Search,0.453,15,,,False,False,Active,Active,12,180
RC-04194,2024-10-01,Q4 2024,Europe,Individual,Enterprise,Annual,Paid Search,0.542,75.65,,,False,False,Active,Renewed,12,907.8
RC-04195,2024-11-19,Q4 2024,Asia-Pacific,Individual,Standard,Monthly,Referral,0.678,29,,,False,False,Active,Active,12,348
RC-04196,2024-05-04,Q2 2024,Asia-Pacific,Individual,Enterprise,Annual,Paid Search,0.815,75.65,,,False,False,Active,Renewed,12,907.8
RC-04197,2024-12-07,Q4 2024,Asia-Pacific,Individual,Basic,Monthly,Paid Search,0.665,15,,,False,False,Active,Active,12,180
RC-04198,2024-03-09,Q1 2024,North America,Freelancer,Standard,Monthly,Referral,0.25,29,,,True,True,At risk,At risk,12,348
RC-04199,2024-12-22,Q4 2024,North America,Small Business,Basic,Monthly,Partner,0.276,15,,,True,True,At risk,At risk,12,180
RC-04200,2024-11-24,Q4 2024,Asia-Pacific,Freelancer,Premium,Annual,Organic,0.853,41.65,,,False,False,Active,Renewed,12,499.8
RC-04201,2024-08-27,Q3 2024,Asia-Pacific,Individual,Basic,Annual,Referral,0.546,12.75,,,False,False,Active,Renewed,12,153.0
RC-04202,2024-08-11,Q3 2024,Europe,Individual,Basic,Monthly,Partner,0.851,15,1,Payment issue,False,False,Churned,Churned,1,15
RC-04203,2024-04-16,Q2 2024,Europe,Team,Standard,Monthly,Referral,0.633,29,,,False,False,Active,Active,12,348
RC-04204,2024-07-03,Q3 2024,Asia-Pacific,Individual,Basic,Annual,Partner,0.415,12.75,4,Price,False,False,Active,Churned,4,51.0
RC-04205,2024-08-26,Q3 2024,Asia-Pacific,Individual,Standard,Annual,Social,0.808,24.65,,,False,False,Active,Renewed,12,295.8
RC-04206,2024-01-24,Q1 2024,Europe,Individual,Standard,Monthly,Referral,0.454,29,,,True,False,At risk,Active,12,348
RC-04207,2024-06-15,Q2 2024,Europe,Small Business,Basic,Annual,Paid Search,0.441,12.75,,,False,False,Active,Renewed,12,153.0
RC-04208,2024-12-28,Q4 2024,Other,Individual,Basic,Annual,Paid Search,0.877,12.75,10,Product experience,False,False,Active,Churned,10,127.5
RC-04209,2024-08-28,Q3 2024,North America,Individual,Standard,Annual,Partner,0.332,24.65,,,False,True,Active,At risk,12,295.8
RC-04210,2024-12-21,Q4 2024,North America,Individual,Basic,Monthly,Organic,0.813,15,,,False,False,Active,Active,12,180
RC-04211,2024-04-25,Q2 2024,Europe,Team,Standard,Annual,Paid Search,0.651,24.65,,,False,False,Active,Renewed,12,295.8
RC-04212,2024-07-27,Q3 2024,Europe,Freelancer,Basic,Monthly,Paid Search,0.69,15,,,False,False,Active,Active,12,180
RC-04213,2024-05-22,Q2 2024,North America,Small Business,Standard,Monthly,Social,0.528,29,,,False,False,Active,Active,12,348
RC-04214,2024-01-09,Q1 2024,North America,Individual,Basic,Monthly,Paid Search,0.747,15,,,False,False,Active,Active,12,180
RC-04215,2024-08-08,Q3 2024,North America,Individual,Standard,Monthly,Paid Search,0.478,29,9,Changed needs,False,False,Active,Churned,9,261
RC-04216,2024-04-19,Q2 2024,Other,Individual,Standard,Annual,Paid Search,0.628,24.65,,,False,False,Active,Renewed,12,295.8
RC-04217,2024-08-22,Q3 2024,Other,Freelancer,Enterprise,Monthly,Organic,0.793,89,,,False,False,Active,Active,12,1068
RC-04218,2024-04-04,Q2 2024,Europe,Freelancer,Basic,Annual,Referral,0.583,12.75,,,False,False,Active,Renewed,12,153.0
RC-04219,2024-04-13,Q2 2024,North America,Small Business,Standard,Annual,Paid Search,0.448,24.65,,,False,False,Active,Renewed,12,295.8
RC-04220,2024-07-16,Q3 2024,North America,Small Business,Standard,Annual,Organic,0.28,24.65,,,True,True,At risk,At risk,12,295.8
RC-04221,2024-06-07,Q2 2024,Asia-Pacific,Team,Premium,Monthly,Referral,0.373,49,,,False,False,Active,Active,12,588
RC-04222,2024-05-22,Q2 2024,North America,Individual,Premium,Monthly,Referral,0.509,49,,,False,False,Active,Active,12,588
RC-04223,2024-09-14,Q3 2024,Other,Individual,Premium,Monthly,Referral,0.608,49,,,False,True,Active,At risk,12,588
RC-04224,2024-10-12,Q4 2024,North America,Freelancer,Basic,Monthly,Organic,0.283,15,12,Low usage,True,False,At risk,Churned,12,180
RC-04225,2024-01-24,Q1 2024,Other,Individual,Standard,Monthly,Referral,0.565,29,,,False,False,Active,Active,12,348
RC-04226,2024-09-22,Q3 2024,North America,Team,Basic,Monthly,Paid Search,0.624,15,,,False,False,Active,Active,12,180
RC-04227,2024-12-21,Q4 2024,Europe,Team,Basic,Monthly,Organic,0.539,15,,,True,False,At risk,Active,12,180
RC-04228,2024-08-13,Q3 2024,Asia-Pacific,Freelancer,Premium,Annual,Referral,0.071,41.65,,,True,True,At risk,At risk,12,499.8
RC-04229,2024-05-14,Q2 2024,Europe,Freelancer,Basic,Monthly,Organic,0.792,15,,,False,False,Active,Active,12,180
RC-04230,2024-11-08,Q4 2024,Europe,Team,Standard,Monthly,Organic,0.881,29,,,False,False,Active,Active,12,348
RC-04231,2024-05-01,Q2 2024,Other,Team,Standard,Monthly,Organic,0.351,29,,,False,False,Active,Active,12,348
RC-04232,2024-09-27,Q3 2024,North America,Freelancer,Standard,Monthly,Referral,0.76,29,7,Alternative,False,False,Active,Churned,7,203
RC-04233,2024-03-20,Q1 2024,Asia-Pacific,Individual,Enterprise,Annual,Social,0.719,75.65,,,False,False,Active,Renewed,12,907.8
RC-04234,2024-08-10,Q3 2024,Europe,Individual,Basic,Monthly,Paid Search,0.775,15,,,False,False,Active,Active,12,180
RC-04235,2024-11-01,Q4 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.637,24.65,,,False,False,Active,Renewed,12,295.8
RC-04236,2024-09-20,Q3 2024,Asia-Pacific,Freelancer,Basic,Monthly,Organic,0.509,15,11,Product experience,False,False,Active,Churned,11,165
RC-04237,2024-02-14,Q1 2024,Europe,Individual,Basic,Monthly,Organic,0.299,15,,,True,True,At risk,At risk,12,180
RC-04238,2024-10-27,Q4 2024,Europe,Freelancer,Standard,Monthly,Organic,0.299,29,3,Low usage,False,False,Churned,Churned,3,87
RC-04239,2024-09-06,Q3 2024,Other,Individual,Premium,Annual,Organic,0.564,41.65,,,False,False,Active,Renewed,12,499.8
RC-04240,2024-10-10,Q4 2024,Europe,Individual,Standard,Monthly,Organic,0.736,29,,,False,False,Active,Active,12,348
RC-04241,2024-03-15,Q1 2024,North America,Small Business,Basic,Monthly,Social,0.759,15,1,Low usage,False,False,Churned,Churned,1,15
RC-04242,2024-03-26,Q1 2024,North America,Individual,Standard,Annual,Social,0.837,24.65,,,False,False,Active,Renewed,12,295.8
RC-04243,2024-02-06,Q1 2024,Asia-Pacific,Individual,Standard,Monthly,Paid Search,0.137,29,,,True,True,At risk,At risk,12,348
RC-04244,2024-08-01,Q3 2024,North America,Freelancer,Basic,Monthly,Social,0.429,15,,,False,False,Active,Active,12,180
RC-04245,2024-09-26,Q3 2024,Europe,Individual,Standard,Monthly,Social,0.409,29,,,False,False,Active,Active,12,348
RC-04246,2024-12-14,Q4 2024,Europe,Individual,Enterprise,Monthly,Organic,0.594,89,,,False,True,Active,At risk,12,1068
RC-04247,2024-01-12,Q1 2024,North America,Individual,Premium,Annual,Social,0.489,41.65,,,False,False,Active,Renewed,12,499.8
RC-04248,2024-04-08,Q2 2024,North America,Individual,Premium,Monthly,Social,0.728,49,,,False,False,Active,Active,12,588
RC-04249,2024-02-16,Q1 2024,North America,Individual,Premium,Annual,Paid Search,0.41,41.65,,,False,False,Active,Renewed,12,499.8
RC-04250,2024-11-25,Q4 2024,North America,Freelancer,Standard,Annual,Organic,0.639,24.65,,,False,False,Active,Renewed,12,295.8
RC-04251,2024-10-23,Q4 2024,North America,Individual,Basic,Monthly,Organic,0.789,15,,,False,False,Active,Active,12,180
RC-04252,2024-05-04,Q2 2024,Europe,Small Business,Enterprise,Annual,Paid Search,0.52,75.65,,,False,False,Active,Renewed,12,907.8
RC-04253,2024-02-01,Q1 2024,North America,Individual,Basic,Monthly,Organic,0.471,15,,,False,False,Active,Active,12,180
